ano,municipio,num_vitimas,num_vitimas_abs,duracao_vitimacao_1_6_m,duracao_vitimacao_7_12_m,duracao_vitimacao_2_6_a,duracao_vitimacao_7_11_a,duracao_vitimacao_12_25_a,26_40_anos,40_mais_anos,rel_agr_conjuge,rel_agr_companheiro,rel_agr_filho,rel_agr_ex_companheiro,rel_agr_progenitor,rel_agr_outro,vitima_0_10,vitima_11_17,vitima_18_25,vitima_26_35,vitima_36_45,vitima_46_55,vitima_56_64,vitima_65+,autor_crime_0_17,autor_crime_18_25,autor_crime_26_35,autor_crime_36_45,autor_crime_46_55,autor_crime_56_64,autor_crime_65+,vitimas_feminino,vitimas_masculino,autor_crime_feminino,autor_crime_masculino,vitima_casado,vitima_divorciado,vitima_separado,vitima_solteiro,vitima_uniao_de_facto,vitima_viuvo,autor_crime_casado,autor_crime_divorciado,autor_crime_separado,autor_crime_solteiro,autor_crime_uniao_de_facto,autor_crime_viuvo,vitima_alargada,vitima_individuo_isolado,vitima_monoparental,vitima_nuclear_com_filhos,vitima_nuclear_sem_filhos,vitima_reconstruida,vitima_outro,autor_crime_desempregado,autor_crime_empregado,autor_crime_estudante,autor_crime_reformado,autor_crime_domestico,autor_crime_incapacitado,autor_crime_outro,codigo_municipio
2017,Setúbal,26,26,1,2,4,1,2,1,0,9,4,3,3,2,5,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,22,4,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,9,0,2,0,0,0,1512
2017,Sintra,26,26,1,2,4,1,2,1,0,9,4,3,3,2,6,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,23,4,3,22,8,2,2,5,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,9,0,2,0,0,0,1111
2017,Vila Franca de Xira,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,2,3,5,3,2,3,0,1,2,4,3,1,1,22,3,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,4,10,1,2,0,4,9,0,2,0,0,0,1114
2017,Alcácer do Sal,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,0,0,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,5,0,1,0,0,0,1501
2017,Grândola,21,21,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,3,1,7,2,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0,1505
2017,Odemira,24,24,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,2,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,5,3,1,8,2,1,3,3,0,1,2,3,9,1,2,0,3,9,0,2,0,0,0,211
2017,Santiago do Cacém,18,18,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,3,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0,1509
2017,Sines,17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,1,3,2,1,1,15,2,2,15,6,2,1,3,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0,1513
2017,Aljustrel,12,12,1,1,2,0,1,0,0,4,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,10,2,1,10,4,1,1,2,1,0,4,1,1,1,1,0,1,1,2,4,1,1,0,2,4,0,1,0,0,0,201
2017,Almodôvar,34,34,2,2,5,1,2,1,0,11,5,4,3,3,7,1,1,2,4,6,4,3,3,0,1,3,5,4,2,2,29,5,4,29,11,3,2,7,4,1,12,3,2,4,4,0,2,4,5,13,2,2,0,5,12,0,2,0,0,1,202
2017,Alvito,38,38,2,2,6,1,3,1,0,13,6,4,4,3,8,1,1,3,5,7,5,3,4,0,1,3,6,4,2,2,33,5,5,33,12,4,2,8,5,1,13,3,2,5,5,0,2,4,5,15,2,3,1,6,14,1,3,0,0,1,203
2017,Barrancos,11,11,1,1,2,0,1,0,0,4,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,10,2,1,10,4,1,1,2,1,0,4,1,1,1,1,0,1,1,2,4,1,1,0,2,4,0,1,0,0,0,204
2017,Beja,28,28,2,2,4,1,2,1,0,9,5,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,2,6,3,1,10,2,1,3,4,0,1,3,4,11,2,2,0,4,10,0,2,0,0,0,205
2017,Castro Verde,18,18,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,3,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0,206
2017,Cuba,18,18,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,6,2,1,4,2,1,6,1,1,2,2,0,1,2,3,7,1,1,0,3,7,0,1,0,0,0,207
2017,Ferreira do Alentejo,15,15,1,1,2,1,1,1,0,5,2,2,2,1,3,0,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0,208
2017,Mértola,17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,3,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0,209
2017,Moura,28,28,1,2,4,1,2,1,0,9,5,3,3,2,6,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,2,6,3,1,10,2,1,3,3,0,1,3,4,11,2,2,0,4,10,0,2,0,0,0,210
2017,Ourique,9,9,0,1,1,0,1,0,0,3,1,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,3,1,0,1,1,0,0,1,1,3,1,1,0,1,3,0,1,0,0,0,212
2017,Serpa,27,27,1,2,4,1,2,1,0,9,4,3,3,2,6,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,2,5,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0,213
2017,Vidigueira,36,36,2,2,5,1,2,1,0,12,6,4,4,3,8,1,1,2,4,7,5,3,4,0,1,3,5,4,2,2,31,5,5,31,12,3,2,7,4,1,13,3,2,4,5,0,2,4,5,14,2,2,0,5,13,0,3,0,0,1,214
2017,Almeirim,18,18,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,4,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0,1403
2017,Alpiarça,13,13,1,1,2,0,1,0,0,4,2,1,1,1,3,0,0,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,2,0,4,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0,1404
2017,Azambuja,38,38,2,2,6,1,3,1,0,13,6,4,4,3,8,1,1,2,5,7,5,3,4,0,1,3,6,4,2,2,33,5,5,33,12,3,2,8,5,1,13,3,2,5,5,0,2,4,5,14,2,3,1,6,14,1,3,0,0,1,1103
2017,Benavente,16,16,1,1,2,1,1,1,0,5,2,2,2,1,3,0,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0,1405
2017,Cartaxo,19,19,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,4,2,1,2,0,1,2,3,2,1,1,17,3,2,17,6,2,1,4,2,1,7,2,1,2,2,0,1,2,3,7,1,1,0,3,7,0,1,0,0,0,1406
2017,Chamusca,9,9,0,1,1,0,1,0,0,3,1,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,3,1,0,1,1,0,0,1,1,3,1,1,0,1,3,0,1,0,0,0,1407
2017,Coruche,17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,14,2,2,14,5,2,1,3,2,1,6,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0,1409
2017,Golegã,26,26,1,2,4,1,2,1,0,9,4,3,3,2,6,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,23,4,3,23,8,2,2,5,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,9,0,2,0,0,0,1412
2017,Rio Maior,7,7,0,0,1,0,0,0,0,2,1,1,1,1,2,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,6,1,1,6,2,1,0,1,1,0,3,1,0,1,1,0,0,1,1,3,0,1,0,1,3,0,1,0,0,0,1414
2017,Salvaterra de Magos,11,11,1,1,2,0,1,0,0,4,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,9,1,1,9,3,1,1,2,1,0,4,1,1,1,1,0,0,1,2,4,1,1,0,2,4,0,1,0,0,0,1415
2017,Santarém,31,31,2,2,5,1,2,1,0,10,5,3,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,3,2,2,27,4,4,27,10,3,2,6,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,11,0,2,0,0,0,1416
2017,Alter do Chão,48,48,3,3,7,2,3,2,0,16,8,5,5,4,10,2,2,3,6,9,6,4,5,0,2,4,7,5,3,2,41,7,6,41,15,4,3,9,6,2,17,4,3,6,6,0,2,5,7,18,3,3,1,7,17,1,3,0,0,1,1201
2017,Arronches,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,0,0,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,5,0,1,0,0,0,1202
2017,Avis,29,29,2,2,4,1,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,2,6,4,1,10,2,2,3,4,0,1,3,4,11,2,2,0,4,10,0,2,0,0,0,1203
2017,Campo Maior,29,29,2,2,4,1,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,2,6,4,1,10,2,2,3,4,0,1,3,4,11,2,2,0,4,10,0,2,0,0,0,1204
2017,Castelo de Vide,33,33,2,2,5,1,2,1,0,11,5,4,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,4,2,2,28,4,4,28,11,3,2,6,4,1,11,3,2,4,4,0,1,3,5,12,2,2,0,5,12,0,2,0,0,1,1205
2017,Crato,22,22,1,1,3,1,1,1,0,7,4,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,4,3,1,8,2,1,3,3,0,1,2,3,8,1,2,0,3,8,0,2,0,0,0,1206
2017,Elvas,20,20,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,2,4,2,2,2,0,1,2,3,2,1,1,17,3,3,17,6,2,1,4,2,1,7,2,1,2,2,0,1,2,3,8,1,1,0,3,7,0,1,0,0,0,1207
2017,Fronteira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208
2017,Gavião,26,26,1,2,4,1,2,1,0,9,4,3,3,2,5,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,22,4,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,4,10,1,2,0,4,9,0,2,0,0,0,1209
2017,Marvão,24,24,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,2,3,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,8,2,1,3,3,0,1,3,3,9,1,2,0,4,9,0,2,0,0,0,1210
2017,Monforte,27,27,1,2,4,1,2,1,0,9,4,3,3,2,6,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,2,5,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0,1211
2017,Nisa,31,31,2,2,5,1,2,1,0,10,5,3,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,3,2,2,27,4,4,27,10,3,2,6,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,11,0,2,0,0,0,1212
2017,Ponte de Sor,29,29,2,2,4,1,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,2,6,3,1,10,2,1,3,4,0,1,3,4,11,2,2,0,4,10,0,2,0,0,0,1213
2017,Portalegre,22,22,1,1,3,1,1,1,0,7,3,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,4,3,1,7,2,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0,1214
2017,Sousel,17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,14,2,2,14,5,2,1,3,2,1,6,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0,1215
2017,Alandroal,17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,14,2,2,14,5,2,1,3,2,1,6,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0,701
2017,Arraiolos,8,8,0,0,1,0,1,0,0,3,1,1,1,1,2,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,6,1,1,6,2,1,0,1,1,0,3,1,0,1,1,0,0,1,1,3,0,1,0,1,3,0,1,0,0,0,702
2017,Borba,10,10,1,1,2,0,1,0,0,3,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,9,1,1,9,3,1,1,2,1,0,3,1,1,1,1,0,0,1,1,4,1,1,0,1,4,0,1,0,0,0,703
2017,Estremoz,18,18,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,6,2,1,4,2,1,6,1,1,2,2,0,1,2,3,7,1,1,0,3,7,0,1,0,0,0,704
2017,Évora,27,27,1,2,4,1,2,1,0,9,4,3,3,2,6,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,2,5,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0,705
2017,Montemor-o-Novo,35,35,2,2,5,1,2,1,0,12,6,4,4,3,7,1,1,2,4,6,4,3,4,0,1,3,5,4,2,2,30,5,4,30,11,3,2,7,4,1,12,3,2,4,4,0,2,4,5,13,2,2,0,5,13,0,3,0,0,1,
2017,Mora,31,31,2,2,5,1,2,1,0,10,5,3,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,3,2,2,27,4,4,27,10,3,2,6,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,11,0,2,0,0,0,707
2017,Mourão,26,26,1,2,4,1,2,1,0,9,4,3,3,2,5,1,1,2,3,5,3,2,3,0,1,2,4,3,1,1,22,4,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,4,10,1,2,0,4,9,0,2,0,0,0,708
2017,Portel,30,30,2,2,5,1,2,1,0,10,5,3,3,3,6,1,1,2,4,6,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,3,2,6,4,1,10,2,2,4,4,0,1,3,4,11,2,2,0,4,11,0,2,0,0,0,709
2017,Redondo,19,19,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,4,2,1,2,0,1,2,3,2,1,1,17,3,2,17,6,2,1,4,2,1,7,2,1,2,2,0,1,2,3,7,1,1,0,3,7,0,1,0,0,0,710
2017,Reguengos de Monsaraz,20,20,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,2,4,2,2,2,0,1,2,3,2,1,1,17,3,3,17,6,2,1,4,2,1,7,2,1,2,2,0,1,2,3,8,1,1,0,3,7,0,1,0,0,0,711
2017,Vendas Novas,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,2,3,5,3,2,3,0,1,2,4,3,1,1,22,3,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,4,10,1,2,0,4,9,0,2,0,0,0,712
2017,Viana do Alentejo,15,15,1,1,2,1,1,1,0,5,2,2,2,1,3,0,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,5,0,1,0,0,0,713
2017,Vila Viçosa,21,21,1,1,3,1,1,1,0,7,3,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,3,1,7,2,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0,714
2017,Albufeira,11,11,1,1,2,0,1,0,0,4,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,9,2,1,9,4,1,1,2,1,0,4,1,1,1,1,0,0,1,2,4,1,1,0,2,4,0,1,0,0,0,801
2017,Alcoutim,40,40,2,3,6,1,3,2,0,13,6,4,4,3,8,1,1,3,5,7,5,3,4,0,1,3,6,4,2,2,34,5,5,34,13,4,2,8,5,1,14,3,2,5,5,0,2,4,6,15,2,3,1,6,14,1,3,0,0,1,802
2017,Aljezur,12,12,1,1,2,0,1,0,0,4,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,10,2,1,10,4,1,1,2,1,0,4,1,1,1,1,0,1,1,2,4,1,1,0,2,4,0,1,0,0,0,803
2017,Castro Marim,32,32,2,2,5,1,2,1,0,11,5,3,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,3,2,2,27,4,4,27,10,3,2,6,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,11,0,2,0,0,0,804
2017,Faro,14,14,1,1,2,1,1,1,0,5,2,2,1,1,3,0,0,1,2,3,2,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,5,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0,805
2017,Lagoa,13,13,1,1,2,0,1,1,0,4,2,1,1,1,3,0,0,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,2,0,5,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0,806
2017,Lagos,26,26,1,2,4,1,2,1,0,9,4,3,3,2,5,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,22,4,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,4,10,1,2,0,4,9,0,2,0,0,0,807
2017,Loulé,21,21,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,3,1,7,2,1,2,3,0,1,2,3,8,1,1,0,3,7,0,1,0,0,0,808
2017,Monchique,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,2,3,5,3,2,3,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,9,2,1,3,3,0,1,3,3,9,1,2,0,4,9,0,2,0,0,0,809
2017,Olhão,15,15,1,1,2,1,1,1,0,5,2,2,2,1,3,0,0,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,5,0,1,0,0,0,810
2017,Portimão,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,0,0,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,5,0,1,0,0,0,811
2017,São Brás de Alportel,29,29,2,2,4,1,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,2,6,3,1,10,2,2,3,4,0,1,3,4,11,2,2,0,4,10,0,2,0,0,0,812
2017,Silves,33,33,2,2,5,1,2,1,0,11,5,4,3,3,7,1,1,2,4,6,4,3,3,0,1,3,5,4,2,2,28,5,4,28,11,3,2,7,4,1,11,3,2,4,4,0,1,3,5,13,2,2,0,5,12,0,2,0,0,1,813
2017,Tavira,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,0,0,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,5,0,1,0,0,0,814
2017,Vila do Bispo,18,18,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,4,2,1,6,1,1,2,2,0,1,2,3,7,1,1,0,3,6,0,1,0,0,0,815
2017,Vila Real de Santo António,37,37,2,2,6,1,3,1,0,12,6,4,4,3,8,1,1,2,5,7,5,3,4,0,1,3,5,4,2,2,32,5,5,32,12,3,2,7,5,1,13,3,2,5,5,0,2,4,5,14,2,3,1,6,13,1,3,0,0,1,816
2017,Vila do Porto,26,26,1,2,4,1,2,1,0,9,4,3,3,2,5,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,22,4,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,4,10,1,2,0,4,9,0,2,0,0,0,4101
2017,Lagoa [R.A.A.],39,39,2,2,6,1,3,1,0,13,6,4,4,3,8,1,1,3,5,7,5,3,4,0,1,3,6,4,2,2,33,5,5,33,13,4,2,8,5,1,14,3,2,5,5,0,2,4,5,15,2,3,1,6,14,1,3,0,0,1,4201
2017,Nordeste,14,14,1,1,2,1,1,1,0,5,2,2,1,1,3,0,0,1,2,3,2,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,5,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0,4202
2017,Ponta Delgada,12,12,1,1,2,0,1,0,0,4,2,1,1,1,3,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,10,2,2,10,4,1,1,2,1,0,4,1,1,1,1,0,1,1,2,5,1,1,0,2,4,0,1,0,0,0,4203
2017,Povoação,22,22,1,1,3,1,2,1,0,7,4,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,4,3,1,8,2,1,3,3,0,1,2,3,9,1,2,0,3,8,0,2,0,0,0,4204
2017,Ribeira Grande,54,54,3,3,8,2,4,2,1,18,9,6,5,5,11,2,2,4,7,10,7,4,6,0,2,5,8,6,3,3,46,7,7,46,17,5,3,11,7,2,19,4,3,6,7,0,2,6,8,21,3,4,1,8,19,1,4,0,1,1,4205
2017,Vila Franca do Campo,36,36,2,2,5,1,2,1,0,12,6,4,4,3,8,1,1,2,4,7,4,3,4,0,1,3,5,4,2,2,31,5,5,31,12,3,2,7,4,1,12,3,2,4,4,0,2,4,5,14,2,2,0,5,13,0,3,0,0,1,4206
2017,Angra do Heroísmo,31,31,2,2,5,1,2,1,0,10,5,3,3,3,6,1,1,2,4,6,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,3,2,6,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,11,0,2,0,0,0,4301
2017,Vila da Praia da Vitória,44,44,2,3,7,2,3,2,0,15,7,5,4,4,9,1,1,3,5,8,6,3,5,0,2,4,6,5,3,2,38,6,6,38,14,4,3,9,5,1,15,3,2,5,6,0,2,5,6,17,3,3,1,7,16,1,3,0,0,1,4302
2017,Santa Cruz da Graciosa,15,15,1,1,2,1,1,1,0,5,2,2,2,1,3,0,0,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,5,0,1,0,0,0,4401
2017,Calheta [R.A.A.],37,37,2,2,6,1,3,1,0,12,6,4,4,3,8,1,1,2,5,7,5,3,4,0,1,3,5,4,2,2,32,5,5,32,12,3,2,7,5,1,13,3,2,5,5,0,2,4,5,14,2,3,1,6,13,1,3,0,0,1,4501
2017,Velas,29,29,2,2,4,1,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,25,4,4,24,9,3,2,6,3,1,10,2,1,3,4,0,1,3,4,11,2,2,0,4,10,0,2,0,0,0,4502
2017,Lajes do Pico,16,16,1,1,2,1,1,1,0,5,3,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0,4601
2017,Madalena,12,12,1,1,2,0,1,0,0,4,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,10,2,1,10,4,1,1,2,1,0,4,1,1,1,1,0,1,1,2,4,1,1,0,2,4,0,1,0,0,0,4602
2017,São Roque do Pico,19,19,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,4,2,1,2,0,1,2,3,2,1,1,17,3,2,17,6,2,1,4,2,1,7,2,1,2,2,0,1,2,3,7,1,1,0,3,7,0,1,0,0,0,4603
2017,Horta,27,27,1,2,4,1,2,1,0,9,4,3,3,2,6,1,1,2,3,5,3,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,2,5,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0,4701
2017,Lajes das Flores,29,29,2,2,4,1,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,2,6,3,1,10,2,2,3,4,0,1,3,4,11,2,2,0,4,10,0,2,0,0,0,4801
2017,Santa Cruz das Flores,12,12,1,1,2,0,1,0,0,4,2,1,1,1,3,0,0,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,2,1,0,4,1,1,1,2,0,1,1,2,5,1,1,0,2,4,0,1,0,0,0,4802
2017,Corvo,32,32,2,2,5,1,2,1,0,11,5,4,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,4,2,2,28,4,4,28,10,3,2,6,4,1,11,3,2,4,4,0,1,3,5,12,2,2,0,5,12,0,2,0,0,1,4901
2017,Calheta [R.A.M.],17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,15,2,2,15,5,2,1,3,2,1,6,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0,3101
2017,Câmara de Lobos,21,21,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,3,1,7,2,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0,3102
2017,Funchal,9,9,0,1,1,0,1,0,0,3,1,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,7,1,1,7,3,1,1,2,1,0,3,1,0,1,1,0,0,1,1,3,1,1,0,1,3,0,1,0,0,0,3103
2017,Machico,21,21,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,3,1,7,2,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0,3104
